Pf_GeneID	Pk_GeneID	distance	dtw	outcome
2293	PF3D7_1451300	PKNH_1230800	0.225	20.0822982859997	sim
2294	PF3D7_1451500	PKNH_1230600	0.4	86.1388182380439	sim
2295	PF3D7_1451600	PKNH_1230500	0.01	52.0462845016326	sim
2296	PF3D7_1451700	PKNH_1230400	0.135	22.0266831422858	sim
2297	PF3D7_1451800	PKNH_1230300	0.03	67.6586832700523	sim
2298	PF3D7_1451900	PKNH_1230200	0.185	55.7489454534412	sim
2299	PF3D7_1452000	PKNH_1230100	0.055	21.2918178532556	sim
2300	PF3D7_1452100	PKNH_1230000	0.19	58.557069518809	sim
2301	PF3D7_1452200	PKNH_1229900	0.14	43.2276784728021	sim
2302	PF3D7_1452300	PKNH_1229800	0.0649999999999999	89.5210621956819	sim
2303	PF3D7_1452500	PKNH_1229600	0.055	21.1842819074124	sim
2304	PF3D7_1452700	PKNH_1229400	0.24	54.6457788646521	sim
2305	PF3D7_1452800	PKNH_1229300	0.485	197.177788521316	dissim
2306	PF3D7_1452900	PKNH_1229200	0.145	59.0692317151454	sim
2307	PF3D7_1453200	PKNH_1228900	0.05	21.209486856061	sim
2308	PF3D7_1453300	PKNH_1228800	0.43	151.338259628606	dissim
2309	PF3D7_1453500	PKNH_1228600	0.11	311.789556852808	dissim
2310	PF3D7_1453700	PKNH_1228400	0.095	16.9876059889503	sim
2311	PF3D7_1454000	PKNH_1228100	0.26	73.7866383952748	sim
2312	PF3D7_1454100	PKNH_1228000	0.225	93.4049135989363	sim
2313	PF3D7_1454300	PKNH_1227800	0.26	23.9302681225111	sim
2314	PF3D7_1454600	PKNH_1227500	0.0599999999999999	31.1097658175974	sim
2315	PF3D7_1454700	PKNH_1227400	0.0649999999999999	28.6519873683712	sim
2316	PF3D7_1454800	PKNH_1227300	0.305	272.449614632354	dissim
2317	PF3D7_1454900	PKNH_1227200	0.305	95.9582304112684	sim
2318	PF3D7_1455000	PKNH_1227100	0.26	66.7480527400069	sim
2319	PF3D7_1455100	PKNH_1226900	0.175	156.672815850584	dissim
2320	PF3D7_1455200	PKNH_1226800	0.345	45.9459808877616	sim
2321	PF3D7_1455600	PKNH_1226200	0.09	31.6885012611309	sim
2322	PF3D7_1455800	PKNH_1226000	0.115	48.7485897470498	sim
2323	PF3D7_1455900	PKNH_1225900	0.115	37.6211177634848	sim
2324	PF3D7_1456100	PKNH_1225700	0.14	64.282744467436	sim
2325	PF3D7_1456500	PKNH_1225300	0.115	23.4929364583225	sim
2326	PF3D7_1456600	PKNH_1225200	0.115	65.1873926995418	sim
2327	PF3D7_1456700	PKNH_1225100	0.115	122.231819223933	sim
2328	PF3D7_1456800	PKNH_1225000	0.485	114.074847640502	dissim
2329	PF3D7_1456900	PKNH_1224900	0.305	81.5517208084906	sim
2330	PF3D7_1457200	PKNH_1224600	0.225	82.3585428329253	sim
2331	PF3D7_1457300	PKNH_1224500	0.19	36.44125119392	sim
2332	PF3D7_1457500	PKNH_1224300	0.025	13.7063586368706	sim
2333	PF3D7_1457700	PKNH_1224100	0.19	56.5723915795678	sim
2334	PF3D7_1458100	PKNH_1223700	0.435	42.3426454806228	sim
2335	PF3D7_1458200	PKNH_1223600	0.23	152.025633942291	dissim
2336	PF3D7_1458300	PKNH_1223500	0.055	54.1951864714905	sim
2337	PF3D7_1458400	PKNH_1223400	0.0649999999999999	23.4085575428655	sim
2338	PF3D7_1458700	PKNH_1223100	0.025	59.9493775813313	sim
2339	PF3D7_1458900	PKNH_1222900	0.01	64.0444189304806	sim
2340	PF3D7_1459300	PKNH_1222500	0.435	150.953571196358	dissim
2341	PF3D7_1459700	PKNH_1222100	0.2	50.7766957295082	sim
2342	PF3D7_1459800	PKNH_1222000	0.115	42.2952541724752	sim
2343	PF3D7_1459900	PKNH_1221900	0.025	35.1219075522599	sim
2344	PF3D7_1460000	PKNH_0611300	0.185	186.081363845595	dissim
2345	PF3D7_1460100	PKNH_1221700	0	55.2011686197672	sim
2346	PF3D7_1460200	PKNH_1221500	0.02	48.9764825290189	sim
2347	PF3D7_1460300	PKNH_1221400	0.19	18.2241278385177	sim
2348	PF3D7_1460400	PKNH_1221300	0.145	32.6402977319299	sim
2349	PF3D7_1460600	PKNH_1221100	0.045	119.486371783394	sim
2350	PF3D7_1460700	PKNH_1221000	0.065	17.3723401218524	sim
2351	PF3D7_1460800	PKNH_1220900	0.115	18.7850455348265	sim
2352	PF3D7_1461200	PKNH_1220500	0.145	32.1556603055825	sim
2353	PF3D7_1461500	PKNH_1220200	0	44.1425856910156	sim
2354	PF3D7_1461600	PKNH_1220100	0.26	62.5904451668896	sim
2355	PF3D7_1461700	PKNH_1220000	0.48	134.615928687084	dissim
2356	PF3D7_1461900	PKNH_1219800	0.18	42.170717611701	sim
2357	PF3D7_1462000	PKNH_1219700	0.135	42.1527541808719	sim
2358	PF3D7_1462200	PKNH_1219500	0.11	94.2845373873162	sim
2359	PF3D7_1462300	PKNH_1219400	0.26	134.119682719725	dissim
2360	PF3D7_1462500	PKNH_1219000	0.305	70.2415987734164	sim
2361	PF3D7_1462600	PKNH_1218900	0.11	69.6269495661191	sim
2362	PF3D7_1462700	PKNH_1218800	0.07	27.684569355381	sim
2363	PF3D7_1462800	PKNH_1218700	0.025	19.9436451380289	sim
2364	PF3D7_1463000	PKNH_1218500	0.19	280.505821454559	dissim
2365	PF3D7_1463200	PKNH_1218300	0.155	23.0420418432199	sim
2366	PF3D7_1463300	PKNH_1218200	0.115	28.4702747752328	sim
2367	PF3D7_1463400	PKNH_1218100	0.19	29.1746293101552	sim
2368	PF3D7_1463500	PKNH_1218000	0.11	84.9386088542606	sim
2369	PF3D7_1463700	PKNH_1217800	0.365	68.7072270616922	sim
2370	PF3D7_1463800	PKNH_1217700	0.32	204.762837355585	dissim
2371	PF3D7_1463900	PKNH_1217600	0.055	34.7765791466439	sim
2372	PF3D7_1464200	PKNH_1217300	0.145	40.411433728784	sim
2373	PF3D7_1465000	PKNH_1216500	0.1	18.9166231429872	sim
2374	PF3D7_1465100	PKNH_1216400	0.01	37.0465678236604	sim
2375	PF3D7_1465200	PKNH_1216300	0.285	112.180496237576	dissim
2376	PF3D7_1465600	PKNH_1215900	0.275	402.932989181104	dissim
2377	PF3D7_1465700	PKNH_1215800	0.35	282.271173001324	dissim
2378	PF3D7_1465900	PKNH_1215600	0.265	22.9379319563077	sim
2379	PF3D7_1466000	PKNH_1215500	0.18	26.3436932723552	sim
2380	PF3D7_1466100	PKNH_1215400	0.035	19.3876031071447	sim
2381	PF3D7_1466500	PKNH_1215000	0.265	166.083161896853	dissim
2382	PF3D7_1466600	PKNH_1214900	0.185	153.00126158531	dissim
2383	PF3D7_1466700	PKNH_1214800	0.145	31.5426340887676	sim
2384	PF3D7_1467200	PKNH_1214100	0.485	52.358939401648	sim
2385	PF3D7_1467300	PKNH_1214000	0.0649999999999999	52.4629854231571	sim
2386	PF3D7_1467400	PKNH_1213900	0.01	37.5754155275263	sim
2387	PF3D7_1467800	PKNH_1213500	0.15	29.4441475632154	sim
2388	PF3D7_1468000	PKNH_1213200	0.31	47.626800473744	sim
2389	PF3D7_1468300	PKNH_1212900	0.365	127.938344919325	dissim
2390	PF3D7_1468500	PKNH_1212700	0.01	50.4788857172739	sim
2391	PF3D7_1468900	PKNH_1212300	0.14	43.1267293127948	sim
2392	PF3D7_1469000	PKNH_1212200	0.01	50.6540892435875	sim
2393	PF3D7_1469100	PKNH_1212100	0.425	194.914407235206	dissim
2394	PF3D7_1469100	PKNH_1124700	0.02	44.2701481884243	sim
2395	PF3D7_1469200	PKNH_1211800	0.045	22.9248963289453	sim
2396	PF3D7_1469300	PKNH_1211700	0.065	11.8761975260054	sim
2397	PF3D7_1469400	PKNH_1211600	0.19	105.794755262982	sim
2398	PF3D7_1469700	PKNH_1211300	0.155	52.2232049614681	sim
2399	PF3D7_1469900	PKNH_1211100	0.095	49.4462119907856	sim
2400	PF3D7_1470000	PKNH_1211000	0.07	72.8317417005102	sim
2401	PF3D7_1470200	PKNH_1210800	0.485	56.7051191893731	sim
2402	PF3D7_1470400	PKNH_1210600	0.075	57.8554854724982	sim
2403	PF3D7_1470500	PKNH_1210500	0.01	40.8069532974641	sim
2404	PF3D7_1470800	PKNH_1210200	0.03	23.8667881244374	sim
2405	PF3D7_1470900	PKNH_1210100	0.03	59.1351601104722	sim
2406	PF3D7_1471000	PKNH_1210000	0.19	58.1761871456687	sim
2407	PF3D7_1471200	PKNH_1209800	0.03	41.9225544798513	sim
2408	PF3D7_1471400	PKNH_1209600	0.095	12.2846923608826	sim
2409	PF3D7_1471500	PKNH_1209500	0.14	20.5127923245779	sim
2410	PF3D7_1472000	PKNH_1209000	0.185	13.6543507194875	sim
2411	PF3D7_1472500	PKNH_1208500	0.07	28.5970602963896	sim
2412	PF3D7_1472600	PKNH_1208400	0.03	35.1786376450839	sim
2413	PF3D7_1472800	PKNH_1208200	0.115	64.5038403767929	sim
2414	PF3D7_1472900	PKNH_1208100	0.02	46.8901167153937	sim
2415	PF3D7_1473100	PKNH_1207900	0.115	130.084889361977	dissim
2416	PF3D7_1473600	PKNH_1207400	0.24	70.7857816455005	sim
2417	PF3D7_1474100	PKNH_1244400	0.0599999999999999	57.6419212975014	sim
2418	PF3D7_1474800	PKNH_1245100	0.035	54.2546548611763	sim
2419	PF3D7_1475000	PKNH_1245300	0.265	55.6253493689291	sim
2420	PF3D7_1475300	PKNH_1245600	0.4	159.970606254493	dissim
2421	PF3D7_1475700	PKNH_1246000	0.26	160.473385723222	dissim
2422	PF3D7_1476700	PKNH_1324900	0.155	150.379323862986	dissim
2423	PF3D7_1477800	PKNH_1430700	0.04	74.3475414718837	sim
2424	PF3D7_1479000	PKNH_0405800	0	30.3385103320826	sim
2425	PF3D7_API01500	PKNH_API02400	0.22	131.081102730244	dissim
2426	PF3D7_API01800	PKNH_API02700	0.45	125.084577655178	dissim
2427	PF3D7_API02700	PKNH_API03600	0.26	79.9195193763812	sim
2428	PF3D7_API02900	PKNH_API03800	0.095	63.5557731989524	sim
2429	PF3D7_0105400	PKNH_0208300	0.025	28.1181671120476	sim
2430	PF3D7_0106700	PKNH_0206800	0.185	24.09391913184	sim
2431	PF3D7_0108400	PKNH_0205300	0.26	247.490467897844	dissim
2432	PF3D7_0205700	PKNH_0415200	0.04	334.870725129492	dissim
2433	PF3D7_0206900	PKNH_0414200	0	241.152777855455	dissim
2434	PF3D7_0207400	PKNH_0413700	0.03	21.7159860691625	sim
2435	PF3D7_0209600	PKNH_0411500	0.05	24.569101301122	sim
2436	PF3D7_0216700	PKNH_0404200	0	209.796023865197	dissim
2437	PF3D7_0216800	PKNH_0404100	0.095	25.0508506208735	sim
2438	PF3D7_0311300	PKNH_0831100	0.095	18.3938210211363	sim
2439	PF3D7_0312500	PKNH_0829700	0.145	83.3824351129223	sim
2440	PF3D7_0314100	PKNH_0828100	0.085	156.683445518971	dissim
2441	PF3D7_0315200	PKNH_0826900	0.11	138.217699697289	dissim
2442	PF3D7_0316300	PKNH_0825800	0.01	52.4935305909997	sim
2443	PF3D7_0317200	PKNH_0824600	0.0600000000000001	13.2645897838347	sim
2444	PF3D7_0319000	PKNH_0822500	0.01	23.749399354219	sim
2445	PF3D7_0320200	PKNH_1454100	0.305	106.079311050721	dissim
2446	PF3D7_0321500	PKNH_0819300	0.105	84.1587323670018	sim
2447	PF3D7_0322300	PKNH_0818500	0.03	41.941439242805	sim
2448	PF3D7_0405400	PKNH_0303500	0.28	148.496095158052	dissim
2449	PF3D7_0407900	PKNH_0305900	0.135	86.9977225562016	sim
2450	PF3D7_0408900	PKNH_0306900	0.115	42.089545090679	sim
2451	PF3D7_0411900	PKNH_0310100	0.115	34.9385218429011	sim
2452	PF3D7_0414200	PKNH_0505800	0.14	44.6409028725377	sim
2453	PF3D7_0422500	PKNH_0514400	0.32	261.968438121088	dissim
2454	PF3D7_0501100	PKNH_0216100	0.185	92.3691250463177	sim
2455	PF3D7_0501100	PKNH_0407900	0.185	316.268620395562	dissim
2456	PF3D7_0501800	PKNH_1032100	0.03	32.2355944303524	sim
2457	PF3D7_0502000	PKNH_1031900	0.47	127.595513181273	dissim
2458	PF3D7_0503900	PKNH_1029700	0.145	50.339256709846	sim
2459	PF3D7_0509100	PKNH_1024500	0.05	19.2460502728334	sim
2460	PF3D7_0517400	PKNH_1015900	0.325	75.9924672528537	sim
2461	PF3D7_0526200	PKNH_1006600	0.27	81.1587596809734	sim
2462	PF3D7_0613000	PKNH_1137000	0.07	77.3171417517327	sim
2463	PF3D7_0615500	PKNH_1134500	0.01	13.6496725183352	sim
2464	PF3D7_0618900	PKNH_1131500	0.01	69.0866371665817	sim
2465	PF3D7_0619000	PKNH_1131400	0.1	163.658768387244	dissim
2466	PF3D7_0622300	PKNH_1127900	0.105	35.0463480925217	sim
2467	PF3D7_0624600	PKNH_1125600	0.11	101.368650915326	sim
2468	PF3D7_0627100	PKNH_1122700	0.015	30.2838709299675	sim
2469	PF3D7_0705000	PKNH_0103500	0.26	138.604139027982	dissim
2470	PF3D7_0709600	PKNH_0108200	0.485	62.5257787247635	sim
2471	PF3D7_0715300	PKNH_1424300	0.03	46.9059460449178	sim
2472	PF3D7_0723300	PKNH_0318700	0.04	52.533913898164	sim
2473	PF3D7_0726300	PKNH_0210900	0.03	70.0090419404594	sim
2474	PF3D7_0727100	PKNH_0211700	0.03	23.3407635341363	sim
2475	PF3D7_0727800	PKNH_0212400	0.105	51.6363575745913	sim
2476	PF3D7_0801300	PKNH_0826900	0.11	86.961776019108	sim
2477	PF3D7_0801800	PKNH_0117100	0.15	26.1886606816636	sim
2478	PF3D7_0802000	PKNH_0116900	0.14	50.4010249667358	sim
2479	PF3D7_0802300	PKNH_0116600	0.1	88.4264944674747	sim
2480	PF3D7_0803400	PKNH_0115500	0.035	17.8201472748758	sim
2481	PF3D7_0806200	PKNH_0112700	0.05	29.7482498730621	sim
2482	PF3D7_0810800	PKNH_1429900	0.14	19.1007388875995	sim
2483	PF3D7_0810900	PKNH_1429800	0.055	25.5915660222796	sim
2484	PF3D7_0811600	PKNH_1429100	0.095	27.6797453822531	sim
2485	PF3D7_0818700	PKNH_0501200	0.26	41.2989962792757	sim
2486	PF3D7_0903600	PKNH_0701300	0.11	55.5647419870145	sim
2487	PF3D7_0904100	PKNH_0701800	0.175	149.222665425608	dissim
2488	PF3D7_0905300	PKNH_0703000	0.11	61.6005592724241	sim
2489	PF3D7_0905700	PKNH_0703400	0.035	63.6869530063634	sim
2490	PF3D7_0908300	PKNH_0706300	0.155	35.0616779367804	sim
2491	PF3D7_0909500	PKNH_0707500	0.14	30.9124431072524	sim
2492	PF3D7_0911500	PKNH_0709500	0.075	17.1972960244423	sim
2493	PF3D7_0918400	PKNH_0716400	0.26	195.566975790904	dissim
2494	PF3D7_0920000	PKNH_0718000	0.115	26.9465366998924	sim
2495	PF3D7_0921000	PKNH_0719000	0.15	17.4986972067368	sim
2496	PF3D7_0923800	PKNH_0721800	0.105	67.0849312375258	sim
2497	PF3D7_0928000	PKNH_0726400	0.14	35.092888978153	sim
2498	PF3D7_0930800	PKNH_0729400	0.09	45.0034914480026	sim
2499	PF3D7_0933800	PKNH_0732500	0.01	41.9495546825593	sim
2500	PF3D7_1002400	PKNH_0801200	0.48	49.5233825157911	sim
2501	PF3D7_1003700	PKNH_0802500	0.1	74.0519319409846	sim
2502	PF3D7_1015200	PKNH_0815300	0.415	97.246754374596	sim
2503	PF3D7_1015700	PKNH_0815800	0.115	63.2978804133424	sim
2504	PF3D7_1019500	PKNH_0603700	0.01	13.2496530951962	sim
2505	PF3D7_1023100	PKNH_0607600	0.11	172.046701722144	dissim
2506	PF3D7_1027700	PKNH_0612100	0.335	41.1863925909318	sim
2507	PF3D7_1029100	PKNH_0613800	0.015	73.9144463437357	sim
2508	PF3D7_1030600	PKNH_0615300	0.395	88.9092460261956	sim
2509	PF3D7_1031200	PKNH_1220300	0.11	43.4347294814398	sim
2510	PF3D7_1031400	PKNH_0616100	0.015	30.1571839011819	sim
2511	PF3D7_1103400	PKNH_0901000	0.325	55.7898431291022	sim
2512	PF3D7_1104700	PKNH_0902300	0.15	44.309058902014	sim
2513	PF3D7_1106300	PKNH_0903900	0.105	78.2263261532885	sim
2514	PF3D7_1107200	PKNH_0904800	0.24	54.797908678425	sim
2515	PF3D7_1111600	PKNH_0909300	0.01	20.3018492875218	sim
2516	PF3D7_1112600	PKNH_0910300	0.105	78.7763727785037	sim
2517	PF3D7_1114100	PKNH_0911700	0	37.6367045264265	sim
2518	PF3D7_1116200	PKNH_0913900	0.39	14.2460898691737	sim
2519	PF3D7_1117600	PKNH_0915300	0.0649999999999999	62.6249588849813	sim
2520	PF3D7_1117800	PKNH_0915500	0.09	76.384637548291	sim
2521	PF3D7_1118300	PKNH_0916000	0.48	174.603783370907	dissim
2522	PF3D7_1120300	PKNH_0918000	0.27	112.857959289277	dissim
2523	PF3D7_1122900	PKNH_0920700	0.28	145.610353113767	dissim
2524	PF3D7_1126400	PKNH_0924300	0.0649999999999999	44.2014978841872	sim
2525	PF3D7_1128500	PKNH_0926600	0.19	36.3666532751002	sim
2526	PF3D7_1136700	PKNH_0934900	0.025	28.8795685504621	sim
2527	PF3D7_1138400	PKNH_0936600	0.055	38.1080782642297	sim
2528	PF3D7_1145500	PKNH_0943400	0.105	52.9479061876648	sim
2529	PF3D7_1147800	PKNH_0945700	0.28	201.90054526644	dissim
2530	PF3D7_1148000	PKNH_0945900	0.115	74.7536554554917	sim
2531	PF3D7_1209500	PKNH_1309400	0.095	39.4807393405616	sim
2532	PF3D7_1211300	PKNH_1311400	0.055	53.7848300061556	sim
2533	PF3D7_1213900	PKNH_1433400	0.11	101.437084404439	sim
2534	PF3D7_1214300	PKNH_1433800	0.115	144.814089508765	dissim
2535	PF3D7_1215100	PKNH_1434600	0.14	44.8951665278469	sim
2536	PF3D7_1217100	PKNH_1436700	0.11	56.9388024494996	sim
2537	PF3D7_1221700	PKNH_1440800	0.1	63.5150006036401	sim
2538	PF3D7_1227200	PKNH_1446600	0.1	220.950629008669	dissim
2539	PF3D7_1229900	PKNH_1449300	0.095	31.8167951128408	sim
2540	PF3D7_1235800	PKNH_1455500	0.115	47.4530299841763	sim
2541	PF3D7_1243900	PKNH_1463200	0.0600000000000001	17.582364890737	sim
2542	PF3D7_1245600	PKNH_1465300	0.26	189.543296768417	dissim
2543	PF3D7_1247000	PKNH_1466700	0.01	43.5035373051502	sim
2544	PF3D7_1248100	PKNH_1467800	0.25	446.093395784781	dissim
2545	PF3D7_1302900	PKNH_1403100	0.14	55.2681931449746	sim
2546	PF3D7_1303200	PKNH_1403400	0.11	58.2727654174489	sim
2547	PF3D7_1303500	PKNH_1403700	0.095	44.7731166720317	sim
2548	PF3D7_1304200	PKNH_1404400	0.26	149.299478200482	dissim
2549	PF3D7_1305000	PKNH_1405200	0.09	35.4110983043754	sim
2550	PF3D7_1310800	PKNH_1411200	0.23	70.6021327406006	sim
2551	PF3D7_1330000	PKNH_1270400	0.19	36.1458726576605	sim
2552	PF3D7_1331400	PKNH_1329400	0.11	40.4900365198063	sim
2553	PF3D7_1346400	PKNH_1254700	0.26	292.559752003537	dissim
2554	PF3D7_1351800	PKNH_1249200	0.085	46.0924293172715	sim
2555	PF3D7_1352700	PKNH_1248300	0.025	61.729569651198	sim
2556	PF3D7_1360500	PKNH_1110800	0.39	202.295638835406	dissim
2557	PF3D7_1361500	PKNH_1109800	0.025	36.9369689751458	sim
2558	PF3D7_1368800	PKNH_1102400	0.05	75.2487349019514	sim
2559	PF3D7_1404600	PKNH_1353500	0.1	31.0942480367164	sim
2560	PF3D7_1411000	PKNH_1347300	0.125	45.3975297239918	sim
2561	PF3D7_1411600	PKNH_1346700	0.115	33.487867193299	sim
2562	PF3D7_1412900	PKNH_1345400	0.48	62.5671571386118	sim
2563	PF3D7_1414600	PKNH_1343500	0.22	107.732472002345	dissim
2564	PF3D7_1427400	PKNH_1331300	0.365	71.8082982393357	sim
2565	PF3D7_1429300	PKNH_0821000	0.225	116.331485274973	dissim
2566	PF3D7_1429300	PKNH_1454100	0.225	104.961052144261	dissim
2567	PF3D7_1430200	PKNH_1328500	0.025	41.1341233835962	sim
2568	PF3D7_1433300	PKNH_0419900	0.135	56.7548488223488	sim
2569	PF3D7_1435300	PKNH_0421900	0.05	25.5360950592114	sim
2570	PF3D7_1435700	PKNH_0422300	0.285	77.5369110098942	sim
2571	PF3D7_1439100	PKNH_1243200	0.06	63.8753992075564	sim
2572	PF3D7_1442900	PKNH_1239400	0.26	133.528052664789	dissim
2573	PF3D7_1444500	PKNH_1237800	0.11	118.522686782617	sim
2574	PF3D7_1452600	PKNH_1229500	0.09	130.440247667656	dissim
2575	PF3D7_1458800	PKNH_1223000	0.19	33.5641093979302	sim
2576	PF3D7_1459100	PKNH_1222700	0.055	76.360129634004	sim
2577	PF3D7_1459200	PKNH_1222600	0.26	216.379174380601	dissim
2578	PF3D7_1460900	PKNH_1220800	0.135	37.5531628810965	sim
2579	PF3D7_1461400	PKNH_0615900	0.07	93.637093342898	sim
2580	PF3D7_1465300	PKNH_1216200	0.49	248.267959427591	dissim
2581	PF3D7_1465500	PKNH_1216000	0.135	81.2878674044991	sim
2582	PF3D7_1465800	PKNH_1215700	0.11	206.739114834283	dissim
2583	PF3D7_1470100	PKNH_1210900	0.485	86.7854449824559	sim
2584	PF3D7_1472700	PKNH_1208300	0.135	52.816073762478	sim
2585	PF3D7_1474200	PKNH_1244500	0.385	138.289977916163	dissim
2586	PF3D7_1408200	PKNH_1350200	0.185	63.314995986883	sim
2587	PF3D7_1342900	PKNH_1258500	0.47	193.384529351058	dissim
2588	PF3D7_1007700	PKNH_0806500	0.365	183.709287521781	dissim
2589	PF3D7_1317200	PKNH_1417900	0.445	259.257764278341	dissim
2590	PF3D7_1139300	PKNH_0937300	0.025	23.6864906478998	sim
2591	PF3D7_0934400	PKNH_0733100	0.19	66.5047092489377	sim
2592	PF3D7_1305200	PKNH_1405400	0.075	60.0003697152572	sim
2593	PF3D7_1115500	PKNH_0913100	0.145	102.583950290743	sim
2594	PF3D7_0516800	PKNH_1016500	0.01	34.7617021257596	sim
2595	PF3D7_1449500	PKNH_1232600	0.14	168.261859364083	dissim
2596	PF3D7_0611200	PKNH_1139200	0.35	65.1825814708216	sim
2597	PF3D7_1222600	PKNH_1441700	0.465	234.326265201651	dissim
2598	PF3D7_0404100	PKNH_0302100	0.055	35.1784994100767	sim
2599	PF3D7_1456000	PKNH_1225800	0.14	121.33664646706	sim
2600	PF3D7_0411000	PKNH_0309100	0.47	286.905737610301	dissim
2601	PF3D7_1143100	PKNH_0941000	0	84.4195261478208	sim
2602	PF3D7_0730300	PKNH_0215200	0.04	49.9421021229651	sim
2603	PF3D7_1466400	PKNH_1215100	0	34.4926674192911	sim
2604	PF3D7_1350900	PKNH_1234300	0.27	258.213404362308	dissim
2605	PF3D7_0622900	PKNH_1127300	0.11	47.7783229342537	sim
2606	PF3D7_0802100	PKNH_0116800	0.055	28.2234457985115	sim
2607	PF3D7_1107800	PKNH_0905400	0.015	22.1250731251308	sim
2608	PF3D7_1429200	PKNH_1329500	0.24	78.3749546243516	sim
2609	PF3D7_0604100	PKNH_1146400	0.095	20.0270478789718	sim
2610	PF3D7_0613800	PKNH_1136200	0.055	32.2654076242357	sim
2611	PF3D7_1239200	PKNH_1459000	0.32	63.2935692035347	sim
2612	PF3D7_1222400	PKNH_1441500	0.2	54.0695008822082	sim
2613	PF3D7_0420300	PKNH_0513100	0	48.7300933187288	sim
