Pv_GeneID	Pk_GeneID
PVP01_1467000	PKNH_1469900
PVP01_1467100	PKNH_1470000
PVP01_1467200	PKNH_1470100
PVP01_1467300	PKNH_1470200
PVP01_1467400	PKNH_1470300
PVP01_1467500	PKNH_1470400
PVP01_1467600	PKNH_1470500
PVP01_1467700	PKNH_1470600
PVP01_1467800	PKNH_1470700
PVP01_1467900	PKNH_1470800
PVP01_1468000	PKNH_1470900
PVP01_1468100	PKNH_1471000
PVP01_1468200	PKNH_1471100
PVP01_1468300	PKNH_1471200
PVP01_1468400	PKNH_1471300
PVP01_1468500	PKNH_1471400
PVP01_1468600	PKNH_1471500
PVP01_1468700	PKNH_1471600
PVP01_1468800	PKNH_1471700
PVP01_1468900	PKNH_1471800
PVP01_1469200	PKNH_1472100
PVP01_1469300	PKNH_1472200
PVP01_1469800	PKNH_1472400
PVP01_1469900	PKNH_1472500
PVP01_1470000	PKNH_1472600
PVP01_1470500	PKNH_1472700
PVP01_1470600	PKNH_1472800
PVP01_1470700	PKNH_1472900
PVP01_1470700	PKNH_0700100
PVP01_1471900	PKNH_0946000
PVP01_API00200	PKNH_API01200
PVP01_API01200	PKNH_API02200
PVP01_API01300	PKNH_API02300
PVP01_API01400	PKNH_API02400
PVP01_API01500	PKNH_API02500
PVP01_API01600	PKNH_API02600
PVP01_API01700	PKNH_API02700
PVP01_API01800	PKNH_API02800
PVP01_API01900	PKNH_API02900
PVP01_API02000	PKNH_API03000
PVP01_API02100	PKNH_API03100
PVP01_API02200	PKNH_API03200
PVP01_API02300	PKNH_API03300
PVP01_API02500	PKNH_API03500
PVP01_API02600	PKNH_API03600
PVP01_API02700	PKNH_API03700
PVP01_API02800	PKNH_API03800
PVP01_API02900	PKNH_API03900
PVP01_API03400	PKNH_API04400
PVP01_API03500	PKNH_API04500
PVP01_API03700	PKNH_API04700
PVP01_API03900	PKNH_API04900
PVP01_API04000	PKNH_API05000
PVP01_API04100	PKNH_API05100
PVP01_API04200	PKNH_API05200
PVP01_API04300	PKNH_API05300
PVP01_API04400	PKNH_API05400
PVP01_API04500	PKNH_API05500
PVP01_API04600	PKNH_API05600
PVP01_MIT02700	PKNH_MIT01100
PVP01_MIT03300	PKNH_MIT01800
PVP01_MIT03400	PKNH_MIT01900
PVP01_0000090	PKNH_1300400
PVP01_0000100	PKNH_1300500
PVP01_0000110	PKNH_1300600
PVP01_0000120	PKNH_1300700
PVP01_0000130	PKNH_1300800
PVP01_0000190	PKNH_1301100
PVP01_0000200	PKNH_1301000
PVP01_0000220	PKNH_1300900
PVP01_0004210	PKNH_0321400
PVP01_0004230	PKNH_0321500
PVP01_0004280	PKNH_0321600
PVP01_0004290	PKNH_0321700
PVP01_0005610	PKNH_1356800
PVP01_0010840	PKNH_0302600
PVP01_0010870	PKNH_1313800
PVP01_0010910	PKNH_1414100
PVP01_0010960	PKNH_1254700
PVP01_0011020	PKNH_0834900
PVP01_0009080	PKNH_1149500
PVP01_0009550	PKNH_1149500
PVP01_0009550	PKNH_1356800
PVP01_0010020	PKNH_0400800
PVP01_0001440	PKNH_1000700
PVP01_0007840	PKNH_1149500
PVP01_0110600	PKNH_0108900
PVP01_0110800	PKNH_0109100
PVP01_0116800	PKNH_0115500
PVP01_0118900	PKNH_0826900
PVP01_0119200	PKNH_0117900
PVP01_0202600	PKNH_0201300
PVP01_0209100	PKNH_0207800
PVP01_0216000	PKNH_0215200
PVP01_0303400	PKNH_0302100
PVP01_0307000	PKNH_0305700
PVP01_0310300	PKNH_0309100
PVP01_0311300	PKNH_0310100
PVP01_0313600	PKNH_0312800
PVP01_0315600	PKNH_0315300
PVP01_0319600	PKNH_0319300
PVP01_0320300	PKNH_0320000
PVP01_0406400	PKNH_0402300
PVP01_0409000	PKNH_0404900
PVP01_0416400	PKNH_0412700
PVP01_0416500	PKNH_0412800
PVP01_0417100	PKNH_0413200
PVP01_0418700	PKNH_0414500
PVP01_0503800	PKNH_1324600
PVP01_0504900	PKNH_1323700
PVP01_0508200	PKNH_1320300
PVP01_0509300	PKNH_1319000
PVP01_0513800	PKNH_1314300
PVP01_0521700	PKNH_0506800
PVP01_0521800	PKNH_0506900
PVP01_0526400	PKNH_0509400
PVP01_0527000	PKNH_0510000
PVP01_0527400	PKNH_0510400
PVP01_0531000	PKNH_0514400
PVP01_0601500	PKNH_0600600
PVP01_0603400	PKNH_0602400
PVP01_0604100	PKNH_0603200
PVP01_0604900	PKNH_0603900
PVP01_0606300	PKNH_0605400
PVP01_0606900	PKNH_0606000
PVP01_0609100	PKNH_0608400
PVP01_0610000	PKNH_0609300
PVP01_0614400	PKNH_0614000
PVP01_0616600	PKNH_0616200
PVP01_0700100	PKNH_0946100
PVP01_0705000	PKNH_0704300
PVP01_0708000	PKNH_0707500
PVP01_0714800	PKNH_0714400
PVP01_0715800	PKNH_0715400
PVP01_0721900	PKNH_0721400
PVP01_0724800	PKNH_0724200
PVP01_0801800	PKNH_0800900
PVP01_0802600	PKNH_0801600
PVP01_0807800	PKNH_0807100
PVP01_0818900	PKNH_0819500
PVP01_0824900	PKNH_0826900
PVP01_0828800	PKNH_0831000
PVP01_0904600	PKNH_0901400
PVP01_0912900	PKNH_0909800
PVP01_0920600	PKNH_0917700
PVP01_0923700	PKNH_0920900
PVP01_0927300	PKNH_0924500
PVP01_0934700	PKNH_0932100
PVP01_0935900	PKNH_0933200
PVP01_0941400	PKNH_0938500
PVP01_0947400	PKNH_0944600
PVP01_0948400	PKNH_0945700
PVP01_1016100	PKNH_1015400
PVP01_1018600	PKNH_1017900
PVP01_1021400	PKNH_1020600
PVP01_1022500	PKNH_1022100
PVP01_1023900	PKNH_1023500
PVP01_1025300	PKNH_1024900
PVP01_1027500	PKNH_1027100
PVP01_1029000	PKNH_1028600
PVP01_1104200	PKNH_1103400
PVP01_1106100	PKNH_1311900
PVP01_1116200	PKNH_1115800
PVP01_1119800	PKNH_1119800
PVP01_1121400	PKNH_1121700
PVP01_1124700	PKNH_1125400
PVP01_1125700	PKNH_1126400
PVP01_1129700	PKNH_1130500
PVP01_1132600	PKNH_1133500
PVP01_1135200	PKNH_1136100
PVP01_1136200	PKNH_1137100
PVP01_1137400	PKNH_1138300
PVP01_1145300	PKNH_1147100
PVP01_1224700	PKNH_1270600
PVP01_1226200	PKNH_1200400
PVP01_1226400	PKNH_1200600
PVP01_1228800	PKNH_1203000
PVP01_1230300	PKNH_1204500
PVP01_1241500	PKNH_1216200
PVP01_1246300	PKNH_1221200
PVP01_1255000	PKNH_1230100
PVP01_1256600	PKNH_1231700
PVP01_1257600	PKNH_1232700
PVP01_1270300	PKNH_1245700
PVP01_1271100	PKNH_1246500
PVP01_1304900	PKNH_1305500
PVP01_1305400	PKNH_1306300
PVP01_1307300	PKNH_1308100
PVP01_1310800	PKNH_1311700
PVP01_1311000	PKNH_1311900
PVP01_1311500	PKNH_0424700
PVP01_1311500	PKNH_0838000
PVP01_1313300	PKNH_0422800
PVP01_1322200	PKNH_1331600
PVP01_1322500	PKNH_1331900
PVP01_1330800	PKNH_1339900
PVP01_1331300	PKNH_1340400
PVP01_1331700	PKNH_1340900
PVP01_1333500	PKNH_1342700
PVP01_1401900	PKNH_0735000
PVP01_1401900	PKNH_1401500
PVP01_1410400	PKNH_1409800
PVP01_1426000	PKNH_1425900
PVP01_1432700	PKNH_1433400
PVP01_1440600	PKNH_1441500
PVP01_1444400	PKNH_1445600
PVP01_1445700	PKNH_1446900
PVP01_1447000	PKNH_1448200
PVP01_1447100	PKNH_1448300
PVP01_1452300	PKNH_1453600
PVP01_1453600	PKNH_1455200
PVP01_1456000	PKNH_1457700
PVP01_1460800	PKNH_1463000
PVP01_1470700	PKNH_1400600
PVP01_1440800	PKNH_1441700
PVP01_1418100	PKNH_1417900
